"Plot Title: 10169187"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10169187, SEN S/N: 10169187)","Intensity, Lux (LGR S/N: 10169187, SEN S/N: 10169187)","Batt, V (LGR S/N: 10169187, SEN S/N: 10169187)","Bad Battery (LGR S/N: 10169187)","End Of File (LGR S/N: 10169187)"
2168,04/08/21 12:36:32 PM,0.232,0.0,2.55,,
2169,04/08/21 06:36:32 PM,0.232,0.0,2.55,,
2170,04/09/21 12:36:32 AM,0.232,0.0,2.55,,
2171,04/09/21 06:36:32 AM,0.232,0.0,2.55,,
2172,04/09/21 12:36:32 PM,0.232,0.0,2.55,,
2173,04/09/21 06:36:32 PM,0.232,0.0,2.55,,
2174,04/10/21 12:36:32 AM,0.232,0.0,2.55,,
2175,04/10/21 06:36:32 AM,0.232,0.0,2.55,,
2176,04/10/21 12:36:32 PM,0.232,0.0,2.55,,
2177,04/10/21 06:36:32 PM,0.232,0.0,2.55,,
2178,04/11/21 12:36:32 AM,0.232,0.0,2.55,,
2179,04/11/21 06:36:32 AM,0.232,0.0,2.55,,
2180,04/11/21 12:36:32 PM,0.232,0.0,2.55,,
2181,04/11/21 06:36:32 PM,0.232,0.0,2.55,,
2182,04/12/21 12:36:32 AM,0.232,0.0,2.55,,
2183,04/12/21 06:36:32 AM,0.232,0.0,2.55,,
2184,04/12/21 12:36:32 PM,0.232,0.0,2.55,,
2185,04/12/21 06:36:32 PM,0.232,0.0,2.55,,
2186,04/13/21 12:36:32 AM,0.232,0.0,2.55,,
2187,04/13/21 06:36:32 AM,0.232,0.0,2.55,,
2188,04/13/21 12:36:32 PM,0.232,0.0,2.55,,
2189,04/13/21 06:36:32 PM,0.232,0.0,2.55,,
2190,04/14/21 12:36:32 AM,0.232,0.0,2.55,,
2191,04/14/21 06:36:32 AM,0.232,0.0,2.55,,
2192,04/14/21 12:36:32 PM,0.232,0.0,2.55,,
2193,04/14/21 06:36:32 PM,0.232,0.0,2.55,,
2194,04/15/21 12:36:32 AM,0.232,0.0,2.55,,
2195,04/15/21 06:36:32 AM,0.232,0.0,2.55,,
2196,04/15/21 12:36:32 PM,0.232,0.0,2.55,,
2197,04/15/21 06:36:32 PM,0.232,0.0,2.55,,
2198,04/16/21 12:36:32 AM,0.232,0.0,2.55,,
2199,04/16/21 06:36:32 AM,0.232,0.0,2.55,,
2200,04/16/21 12:36:32 PM,0.232,0.0,2.55,,
2201,04/16/21 06:36:32 PM,0.232,0.0,2.55,,
2202,04/17/21 12:36:32 AM,0.232,0.0,2.55,,
2203,04/17/21 06:36:32 AM,0.232,0.0,2.55,,
2204,04/17/21 12:36:32 PM,0.232,64.6,2.55,,
2205,04/17/21 06:36:32 PM,0.232,0.0,2.55,,
2206,04/18/21 12:36:32 AM,0.232,0.0,2.55,,
2207,04/18/21 06:36:32 AM,0.232,0.0,2.55,,
2208,04/18/21 12:36:32 PM,0.893,645.8,2.55,,
2209,04/18/21 06:36:32 PM,3.472,53.8,2.57,,
2210,04/19/21 12:36:32 AM,3.472,0.0,2.57,,
2211,04/19/21 06:36:32 AM,3.261,172.2,2.57,,
2212,04/19/21 12:36:32 PM,7.882,5166.7,2.57,,
2213,04/19/21 06:36:32 PM,6.166,86.1,2.58,,
2214,04/20/21 12:36:32 AM,3.261,0.0,2.57,,
2215,04/20/21 06:36:32 AM,1.980,301.4,2.57,,
2216,04/20/21 12:36:32 PM,7.582,4133.4,2.57,,
2217,04/20/21 06:36:32 PM,5.450,236.8,2.58,,
2218,04/21/21 12:36:32 AM,3.367,0.0,2.58,,
2219,04/21/21 06:36:32 AM,2.517,139.9,2.57,,
2220,04/21/21 12:36:32 PM,9.768,4133.4,2.57,,
2221,04/21/21 06:36:32 PM,7.882,172.2,2.60,,
2222,04/22/21 12:36:32 AM,5.347,0.0,2.58,,
2223,04/22/21 06:36:32 AM,3.261,139.9,2.58,,
2224,04/22/21 12:36:32 PM,9.275,4133.4,2.58,,
2225,04/22/21 06:36:32 PM,6.370,215.3,2.58,,
2226,04/23/21 12:36:32 AM,1.980,0.0,2.57,,
2227,04/23/21 06:36:32 AM,2.088,645.8,2.57,,
2228,04/23/21 12:36:32 PM,9.373,5166.7,2.58,,
2229,04/23/21 06:36:32 PM,5.962,129.2,2.58,,
2230,04/24/21 12:36:32 AM,2.943,0.0,2.58,,
2231,04/24/21 06:36:32 AM,1.003,559.7,2.57,,
2232,04/24/21 12:36:32 PM,2.517,3100.0,2.57,,
2233,04/24/21 06:36:32 PM,2.088,0.0,2.57,,
2234,04/25/21 12:36:32 AM,0.453,0.0,2.55,,
2235,04/25/21 06:36:32 AM,0.343,882.6,2.55,,
2236,04/25/21 12:36:32 PM,3.472,5338.9,2.57,,
2237,04/25/21 06:36:32 PM,0.563,32.3,2.55,,
2238,04/26/21 12:36:32 AM,0.232,0.0,2.55,,
2239,04/26/21 06:36:32 AM,0.121,1011.8,2.55,,
2240,04/26/21 12:36:32 PM,0.453,1808.3,2.55,,
2241,04/26/21 06:36:32 PM,0.343,150.7,2.55,,
2242,04/27/21 12:36:32 AM,0.232,0.0,2.55,,
2243,04/27/21 06:36:32 AM,0.121,172.2,2.55,,
2244,04/27/21 12:36:32 PM,5.962,5166.7,2.55,,
2245,04/27/21 06:36:32 PM,6.370,322.9,2.58,,
2246,04/28/21 12:36:32 AM,4.415,0.0,2.58,,
2247,04/28/21 06:36:32 AM,4.415,172.2,2.58,,
2248,04/28/21 12:36:32 PM,12.207,5166.7,2.60,,
2249,04/28/21 06:36:32 PM,10.553,279.9,2.60,,
2250,04/29/21 12:36:32 AM,8.680,0.0,2.60,,
2251,04/29/21 06:36:32 AM,9.373,742.7,2.60,,
2252,04/29/21 12:36:32 PM,15.760,6200.0,2.60,,
2253,04/29/21 06:36:32 PM,12.110,409.0,2.62,,
2254,04/30/21 12:36:32 AM,6.775,0.0,2.58,,
2255,04/30/21 06:36:32 AM,5.655,430.6,2.58,,
2256,04/30/21 12:36:32 PM,13.654,8266.7,2.60,,
2257,04/30/21 06:36:32 PM,9.965,0.0,2.60,,
2258,05/01/21 12:36:32 AM,8.481,0.0,2.60,,
2259,05/01/21 06:36:32 AM,7.179,516.7,2.60,,
2260,05/01/21 12:36:32 PM,7.582,6200.0,2.57,,
2261,05/01/21 06:36:32 PM,5.244,21.5,2.58,,
2262,05/02/21 12:36:32 AM,4.207,0.0,2.58,,
2263,05/02/21 06:36:32 AM,3.578,645.8,2.58,,
2264,05/02/21 12:36:32 PM,6.471,3961.1,2.58,,
2265,05/02/21 06:36:32 PM,5.860,387.5,2.58,,
2266,05/03/21 12:36:32 AM,3.261,0.0,2.57,,
2267,05/03/21 06:36:32 AM,3.788,1227.1,2.58,,
2268,05/03/21 12:36:32 PM,8.680,4822.3,2.60,,
2269,05/03/21 06:36:32 PM,6.775,10.8,2.58,,
2270,05/04/21 12:36:32 AM,5.552,0.0,2.57,,
2271,05/04/21 06:36:32 AM,5.037,398.3,2.57,,
2272,05/04/21 12:36:32 PM,10.063,7233.4,2.57,,
2273,05/04/21 06:36:32 PM,9.373,430.6,2.60,,
2274,05/05/21 12:36:32 AM,7.179,0.0,2.58,,
2275,05/05/21 06:36:32 AM,7.782,269.1,2.58,,
2276,05/05/21 12:36:32 PM,15.473,6200.0,2.60,,
2277,05/05/21 06:36:32 PM,13.558,301.4,2.62,,
2278,05/06/21 12:36:32 AM,9.965,0.0,2.60,,
2279,05/06/21 06:36:32 AM,7.280,1377.8,2.58,,
2280,05/06/21 12:36:32 PM,10.748,3444.5,2.60,,
2281,05/06/21 06:36:32 PM,5.347,301.4,2.57,,
2282,05/07/21 12:36:32 AM,2.088,0.0,2.57,,
2283,05/07/21 06:36:32 AM,0.674,775.0,2.55,,
2284,05/07/21 12:36:32 PM,3.049,4650.0,2.55,,
2285,05/07/21 06:36:32 PM,2.517,409.0,2.57,,
2286,05/08/21 12:36:32 AM,0.563,0.0,2.55,,
2287,05/08/21 06:36:32 AM,0.121,279.9,2.55,,
2288,05/08/21 12:36:32 PM,6.166,4133.4,2.55,,
2289,05/08/21 06:36:32 PM,5.037,387.5,2.57,,
2290,05/09/21 12:36:32 AM,3.155,0.0,2.57,,
2291,05/09/21 06:36:32 AM,3.049,742.7,2.57,,
2292,05/09/21 12:36:32 PM,6.268,8266.7,2.54,,
2293,05/09/21 06:36:32 PM,5.655,688.9,2.57,,
2294,05/10/21 12:36:32 AM,3.367,0.0,2.57,,
2295,05/10/21 06:36:32 AM,2.837,226.0,2.55,,
2296,05/10/21 12:36:32 PM,10.455,6200.0,2.57,,
2297,05/10/21 06:36:32 PM,8.779,527.4,2.58,,
2298,05/11/21 12:36:32 AM,6.166,0.0,2.57,,
2299,05/11/21 06:36:32 AM,5.141,183.0,2.55,,
2300,05/11/21 12:36:32 PM,12.594,6200.0,2.58,,
2301,05/11/21 06:36:32 PM,11.139,645.8,2.58,,
2302,05/12/21 12:36:32 AM,8.382,0.0,2.58,,
2303,05/12/21 06:36:32 AM,8.581,215.3,2.58,,
2304,05/12/21 12:36:32 PM,15.187,6200.0,2.58,,
2305,05/12/21 06:36:32 PM,12.497,452.1,2.60,,
2306,05/13/21 12:36:32 AM,9.472,0.0,2.60,,
2307,05/13/21 06:36:32 AM,8.978,301.4,2.60,,
2308,05/13/21 12:36:32 PM,16.046,6200.0,2.60,,
2309,05/13/21 06:36:32 PM,13.461,516.7,2.62,,
2310,05/14/21 12:36:32 AM,10.063,0.0,2.58,,
2311,05/14/21 06:36:32 AM,8.779,796.5,2.60,,
2312,05/14/21 12:36:32 PM,16.046,3961.1,2.62,,
2313,05/14/21 06:36:32 PM,11.819,495.1,2.60,,
2314,05/15/21 12:36:32 AM,8.879,0.0,2.60,,
2315,05/15/21 06:36:32 AM,8.082,193.8,2.58,,
2316,05/15/21 12:36:32 PM,16.427,11022.3,2.60,,
2317,05/15/21 06:36:32 PM,13.461,516.7,2.62,,
2318,05/16/21 12:36:32 AM,10.651,0.0,2.60,,
2319,05/16/21 06:36:32 AM,10.553,204.5,2.60,,
2320,05/16/21 12:36:32 PM,18.331,9300.1,2.62,,
2321,05/16/21 06:36:32 PM,14.230,505.9,2.62,,
2322,05/17/21 12:36:32 AM,10.259,0.0,2.58,,
2323,05/17/21 06:36:32 AM,8.282,226.0,2.60,,
2324,05/17/21 12:36:32 PM,14.230,8266.7,2.60,,
2325,05/17/21 06:36:32 PM,8.779,107.6,2.60,,
2326,05/18/21 12:36:32 AM,4.727,0.0,2.58,,
2327,05/18/21 06:36:32 AM,2.624,1463.9,2.57,,
2328,05/18/21 12:36:32 PM,6.775,4133.4,2.58,,
2329,05/18/21 06:36:32 PM,5.244,473.6,2.57,,
2330,05/19/21 12:36:32 AM,2.730,0.0,2.57,,
2331,05/19/21 06:36:32 AM,1.003,516.7,2.55,,
2332,05/19/21 12:36:32 PM,1.980,4133.4,2.55,,
2333,05/19/21 06:36:32 PM,0.563,172.2,2.55,,
2334,05/20/21 12:36:32 AM,0.453,0.0,2.55,,
2335,05/20/21 06:36:32 AM,-0.102,473.6,2.55,,
2336,05/20/21 12:36:32 PM,1.221,6544.5,2.54,,
2337,05/20/21 06:36:32 PM,0.453,53.8,2.55,,
2338,05/21/21 12:36:32 AM,0.453,0.0,2.55,,
2339,05/21/21 06:36:32 AM,0.893,624.3,2.55,,
2340,05/21/21 12:36:32 PM,2.943,2325.0,2.55,,
2341,05/21/21 06:36:32 PM,3.472,366.0,2.57,,
2342,05/22/21 12:36:32 AM,3.367,0.0,2.55,,
2343,05/22/21 06:36:32 AM,3.472,516.7,2.55,,
2344,05/22/21 12:36:32 PM,5.037,2669.5,2.55,,
2345,05/22/21 06:36:32 PM,6.674,236.8,2.57,,
2346,05/23/21 12:36:32 AM,4.831,0.0,2.55,,
2347,05/23/21 06:36:32 AM,3.683,1270.1,2.55,,
2348,05/23/21 12:36:32 PM,6.775,4994.5,2.57,,
2349,05/23/21 06:36:32 PM,6.064,409.0,2.57,,
2350,05/24/21 12:36:32 AM,5.450,0.0,2.55,,
2351,05/24/21 06:36:32 AM,4.519,387.5,2.57,,
2352,05/24/21 12:36:32 PM,6.268,2927.8,2.55,,
2353,05/24/21 06:36:32 PM,7.280,441.3,2.57,,
2354,05/25/21 12:36:32 AM,5.655,0.0,2.55,,
2355,05/25/21 06:36:32 AM,4.831,871.9,2.55,,
2356,05/25/21 12:36:32 PM,6.978,3788.9,2.57,,
2357,05/25/21 06:36:32 PM,5.552,193.8,2.57,,
2358,05/26/21 12:36:32 AM,4.102,0.0,2.57,,
2359,05/26/21 06:36:32 AM,3.472,193.8,2.57,,
2360,05/26/21 12:36:32 PM,12.207,14466.8,2.57,,
2361,05/26/21 06:36:32 PM,10.651,775.0,2.58,,
2362,05/27/21 12:36:32 AM,7.079,0.0,2.58,,
2363,05/27/21 06:36:32 AM,5.450,581.3,2.57,,
2364,05/27/21 12:36:32 PM,7.280,2411.1,2.58,,
2365,05/27/21 06:36:32 PM,5.141,1205.6,2.57,,
2366,05/28/21 12:36:32 AM,3.261,0.0,2.57,,
2367,05/28/21 06:36:32 AM,2.517,258.3,2.55,,
2368,05/28/21 12:36:32 PM,12.690,17911.2,2.58,,
2369,05/28/21 06:36:32 PM,10.259,452.1,2.58,,
2370,05/29/21 12:36:32 AM,7.481,0.0,2.58,,
2371,05/29/21 06:36:32 AM,7.882,527.4,2.58,,
2372,05/29/21 12:36:32 PM,18.426,17222.3,2.62,,
2373,05/29/21 06:36:32 PM,13.846,699.7,2.62,,
2374,05/30/21 12:36:32 AM,10.161,0.0,2.58,,
2375,05/30/21 06:36:32 AM,10.259,258.3,2.60,,
2376,05/30/21 12:36:32 PM,21.378,19289.0,2.62,,
2377,05/30/21 06:36:32 PM,15.282,570.5,2.62,,
2378,05/31/21 12:36:32 AM,12.110,0.0,2.60,,
2379,05/31/21 06:36:32 AM,11.722,183.0,2.60,,
2380,05/31/21 12:36:32 PM,23.484,17911.2,2.63,,
2381,05/31/21 06:36:32 PM,17.475,527.4,2.63,,
2382,06/01/21 12:36:32 AM,14.804,0.0,2.63,,
2383,06/01/21 06:36:32 AM,15.569,193.8,2.62,,
2384,06/01/21 12:36:32 PM,29.552,20666.8,2.67,,
2385,06/01/21 06:36:32 PM,21.091,602.8,2.63,,
2386,06/02/21 12:36:32 AM,16.713,0.0,2.63,,
2387,06/02/21 06:36:32 AM,15.473,215.3,2.62,,
2388,06/02/21 12:36:32 PM,29.152,13089.0,2.67,,
2389,06/02/21 06:36:32 PM,19.377,602.8,2.65,,
2390,06/03/21 12:36:32 AM,15.187,0.0,2.62,,
2391,06/03/21 06:36:32 AM,13.558,215.3,2.63,,
2392,06/03/21 12:36:32 PM,27.272,17222.3,2.65,,
2393,06/03/21 06:36:32 PM,16.332,581.3,2.63,,
2394,06/04/21 12:36:32 AM,12.787,0.0,2.62,,
2395,06/04/21 06:36:32 AM,11.916,1550.0,2.62,,
2396,06/04/21 12:36:32 PM,24.931,33066.9,2.65,,
2397,06/04/21 06:36:32 PM,13.558,635.1,2.62,,
2398,06/05/21 12:36:32 AM,8.680,0.0,2.60,,
2399,06/05/21 06:36:32 AM,6.573,1377.8,2.60,,
2400,06/05/21 12:36:32 PM,7.682,1808.3,2.60,,
2401,06/05/21 06:36:32 PM,7.079,215.3,2.60,,
2402,06/06/21 12:36:32 AM,4.415,0.0,2.60,,
2403,06/06/21 06:36:32 AM,4.415,1205.6,2.60,,
2404,06/06/21 12:36:32 PM,7.882,4994.5,2.60,,
2405,06/06/21 06:36:32 PM,6.674,441.3,2.58,,
2406,06/07/21 12:36:32 AM,3.578,0.0,2.58,,
2407,06/07/21 06:36:32 AM,3.367,1636.1,2.58,,
2408,06/07/21 12:36:32 PM,10.944,11022.3,2.58,,
2409,06/07/21 06:36:32 PM,6.166,1463.9,2.58,,
2410,06/08/21 12:36:32 AM,4.207,0.0,2.58,,Logged
